# Context trajectories (TVD m below DF, NS/EW m from the package origin). STATUS: definitive = Equinor definitive survey; reconstructed = smooth path through official formation-pick coordinates
WELL,MD,TVD,NS,EW,STATUS
NO 15/9-F-10,1600.00,1518.30,-208.41,355.69,definitive
NO 15/9-F-10,1610.00,1527.29,-210.41,359.59,definitive
NO 15/9-F-10,1620.00,1536.28,-212.39,363.48,definitive
NO 15/9-F-10,1630.00,1545.29,-214.35,367.37,definitive
NO 15/9-F-10,1640.00,1554.29,-216.29,371.25,definitive
NO 15/9-F-10,1650.00,1563.31,-218.22,375.12,definitive
NO 15/9-F-10,1660.00,1572.34,-220.13,378.98,definitive
NO 15/9-F-10,1670.00,1581.37,-222.02,382.83,definitive
NO 15/9-F-10,1680.00,1590.40,-223.91,386.69,definitive
NO 15/9-F-10,1690.00,1599.43,-225.79,390.55,definitive
NO 15/9-F-10,1700.00,1608.44,-227.70,394.44,definitive
NO 15/9-F-10,1710.00,1617.42,-229.64,398.38,definitive
NO 15/9-F-10,1720.00,1626.36,-231.63,402.39,definitive
NO 15/9-F-10,1730.00,1635.26,-233.68,406.47,definitive
NO 15/9-F-10,1740.00,1644.11,-235.80,410.62,definitive
NO 15/9-F-10,1750.00,1652.92,-237.96,414.83,definitive
NO 15/9-F-10,1760.00,1661.68,-240.17,419.09,definitive
NO 15/9-F-10,1770.00,1670.41,-242.45,423.41,definitive
NO 15/9-F-10,1780.00,1679.11,-244.78,427.76,definitive
NO 15/9-F-10,1790.00,1687.76,-247.19,432.16,definitive
NO 15/9-F-10,1800.00,1696.37,-249.65,436.59,definitive
NO 15/9-F-10,1810.00,1704.95,-252.18,441.07,definitive
NO 15/9-F-10,1820.00,1713.49,-254.76,445.58,definitive
NO 15/9-F-10,1830.00,1721.99,-257.42,450.14,definitive
NO 15/9-F-10,1840.00,1730.44,-260.15,454.73,definitive
NO 15/9-F-10,1850.00,1738.84,-262.97,459.37,definitive
NO 15/9-F-10,1860.00,1747.18,-265.88,464.05,definitive
NO 15/9-F-10,1870.00,1755.46,-268.90,468.77,definitive
NO 15/9-F-10,1880.00,1763.68,-272.03,473.53,definitive
NO 15/9-F-10,1890.00,1771.83,-275.29,478.32,definitive
NO 15/9-F-10,1900.00,1779.91,-278.64,483.16,definitive
NO 15/9-F-10,1910.00,1787.92,-282.09,488.04,definitive
NO 15/9-F-10,1920.00,1795.86,-285.64,492.98,definitive
NO 15/9-F-10,1930.00,1803.72,-289.28,497.98,definitive
NO 15/9-F-10,1940.00,1811.50,-293.02,503.02,definitive
NO 15/9-F-10,1950.00,1819.20,-296.85,508.12,definitive
NO 15/9-F-10,1960.00,1826.80,-300.79,513.28,definitive
NO 15/9-F-10,1970.00,1834.32,-304.81,518.51,definitive
NO 15/9-F-10,1980.00,1841.74,-308.89,523.82,definitive
NO 15/9-F-10,1990.00,1849.09,-313.02,529.20,definitive
NO 15/9-F-10,2000.00,1856.35,-317.19,534.66,definitive
NO 15/9-F-10,2010.00,1863.54,-321.39,540.20,definitive
NO 15/9-F-10,2020.00,1870.65,-325.61,545.82,definitive
NO 15/9-F-10,2030.00,1877.72,-329.83,551.49,definitive
NO 15/9-F-10,2040.00,1884.79,-334.02,557.18,definitive
NO 15/9-F-10,2050.00,1891.88,-338.19,562.87,definitive
NO 15/9-F-10,2060.00,1898.96,-342.36,568.56,definitive
NO 15/9-F-10,2070.00,1906.04,-346.52,574.27,definitive
NO 15/9-F-10,2080.00,1913.11,-350.67,579.99,definitive
NO 15/9-F-10,2090.00,1920.18,-354.82,585.71,definitive
NO 15/9-F-10,2100.00,1927.25,-358.97,591.43,definitive
NO 15/9-F-10,2110.00,1934.32,-363.11,597.17,definitive
NO 15/9-F-10,2120.00,1941.39,-367.23,602.92,definitive
NO 15/9-F-10,2130.00,1948.46,-371.34,608.67,definitive
NO 15/9-F-10,2140.00,1955.51,-375.46,614.43,definitive
NO 15/9-F-10,2150.00,1962.56,-379.57,620.21,definitive
NO 15/9-F-10,2160.00,1969.63,-383.67,625.97,definitive
NO 15/9-F-10,2170.00,1976.71,-387.76,631.72,definitive
NO 15/9-F-10,2180.00,1983.78,-391.87,637.48,definitive
NO 15/9-F-10,2190.00,1990.85,-395.96,643.24,definitive
NO 15/9-F-10,2200.00,1997.92,-400.04,649.01,definitive
NO 15/9-F-10,2210.00,2004.99,-404.11,654.80,definitive
NO 15/9-F-10,2220.00,2012.05,-408.16,660.60,definitive
NO 15/9-F-10,2230.00,2019.11,-412.19,666.43,definitive
NO 15/9-F-10,2240.00,2026.15,-416.21,672.28,definitive
NO 15/9-F-10,2250.00,2033.18,-420.21,678.16,definitive
NO 15/9-F-10,2260.00,2040.22,-424.19,684.04,definitive
NO 15/9-F-10,2270.00,2047.29,-428.16,689.89,definitive
NO 15/9-F-10,2280.00,2054.37,-432.13,695.73,definitive
NO 15/9-F-10,2290.00,2061.44,-436.09,701.57,definitive
NO 15/9-F-10,2300.00,2068.52,-440.05,707.42,definitive
NO 15/9-F-10,2310.00,2075.59,-444.02,713.28,definitive
NO 15/9-F-10,2320.00,2082.62,-448.00,719.16,definitive
NO 15/9-F-10,2330.00,2089.63,-452.00,725.07,definitive
NO 15/9-F-10,2340.00,2096.66,-455.98,730.96,definitive
NO 15/9-F-10,2350.00,2103.73,-459.94,736.82,definitive
NO 15/9-F-10,2360.00,2110.80,-463.89,742.67,definitive
NO 15/9-F-10,2370.00,2117.86,-467.86,748.53,definitive
NO 15/9-F-10,2380.00,2124.93,-471.83,754.39,definitive
NO 15/9-F-10,2390.00,2132.01,-475.80,760.23,definitive
NO 15/9-F-10,2400.00,2139.07,-479.79,766.08,definitive
NO 15/9-F-10,2410.00,2146.10,-483.81,771.93,definitive
NO 15/9-F-10,2420.00,2153.14,-487.85,777.77,definitive
NO 15/9-F-10,2430.00,2160.20,-491.91,783.57,definitive
NO 15/9-F-10,2440.00,2167.26,-495.97,789.37,definitive
NO 15/9-F-10,2450.00,2174.32,-500.04,795.16,definitive
NO 15/9-F-10,2460.00,2181.40,-504.09,800.95,definitive
NO 15/9-F-10,2470.00,2188.47,-508.13,806.74,definitive
NO 15/9-F-10,2480.00,2195.56,-512.17,812.53,definitive
NO 15/9-F-10,2490.00,2202.64,-516.21,818.31,definitive
NO 15/9-F-10,2500.00,2209.73,-520.26,824.08,definitive
NO 15/9-F-10,2510.00,2216.84,-524.30,829.84,definitive
NO 15/9-F-10,2520.00,2223.96,-528.34,835.58,definitive
NO 15/9-F-10,2530.00,2231.08,-532.39,841.31,definitive
NO 15/9-F-10,2540.00,2238.19,-536.45,847.05,definitive
NO 15/9-F-10,2550.00,2245.30,-540.51,852.79,definitive
NO 15/9-F-10,2560.00,2252.41,-544.58,858.52,definitive
NO 15/9-F-10,2570.00,2259.51,-548.68,864.25,definitive
NO 15/9-F-10,2580.00,2266.59,-552.79,869.98,definitive
NO 15/9-F-10,2590.00,2273.68,-556.91,875.71,definitive
NO 15/9-F-10,2600.00,2280.77,-561.03,881.42,definitive
NO 15/9-F-10,2610.00,2287.90,-565.15,887.10,definitive
NO 15/9-F-10,2620.00,2295.04,-569.26,892.76,definitive
NO 15/9-F-10,2630.00,2302.16,-573.38,898.45,definitive
NO 15/9-F-10,2640.00,2309.25,-577.51,904.15,definitive
NO 15/9-F-10,2650.00,2316.33,-581.65,909.88,definitive
NO 15/9-F-10,2660.00,2323.40,-585.79,915.61,definitive
NO 15/9-F-10,2670.00,2330.45,-589.95,921.35,definitive
NO 15/9-F-10,2680.00,2337.50,-594.12,927.09,definitive
NO 15/9-F-10,2690.00,2344.53,-598.29,932.84,definitive
NO 15/9-F-10,2700.00,2351.55,-602.49,938.59,definitive
NO 15/9-F-10,2710.00,2358.54,-606.71,944.36,definitive
NO 15/9-F-10,2720.00,2365.51,-610.94,950.14,definitive
NO 15/9-F-10,2730.00,2372.47,-615.18,955.93,definitive
NO 15/9-F-10,2740.00,2379.42,-619.44,961.72,definitive
NO 15/9-F-10,2750.00,2386.35,-623.71,967.52,definitive
NO 15/9-F-10,2760.00,2393.27,-628.00,973.33,definitive
NO 15/9-F-10,2770.00,2400.18,-632.30,979.14,definitive
NO 15/9-F-10,2780.00,2407.07,-636.63,984.94,definitive
NO 15/9-F-10,2790.00,2413.94,-640.97,990.78,definitive
NO 15/9-F-10,2800.00,2420.77,-645.33,996.63,definitive
NO 15/9-F-10,2810.00,2427.59,-649.71,1002.49,definitive
NO 15/9-F-10,2820.00,2434.38,-654.10,1008.36,definitive
NO 15/9-F-10,2830.00,2441.11,-658.52,1014.29,definitive
NO 15/9-F-10,2840.00,2447.73,-662.97,1020.31,definitive
NO 15/9-F-10,2850.00,2454.21,-667.48,1026.45,definitive
NO 15/9-F-10,2860.00,2460.58,-672.03,1032.68,definitive
NO 15/9-F-10,2870.00,2466.88,-676.60,1038.95,definitive
NO 15/9-F-10,2880.00,2473.16,-681.16,1045.26,definitive
NO 15/9-F-10,2890.00,2479.37,-685.71,1051.63,definitive
NO 15/9-F-10,2900.00,2485.45,-690.28,1058.12,definitive
NO 15/9-F-10,2910.00,2491.41,-694.88,1064.70,definitive
NO 15/9-F-10,2920.00,2497.27,-699.49,1071.36,definitive
NO 15/9-F-10,2930.00,2503.02,-704.12,1078.10,definitive
NO 15/9-F-10,2940.00,2508.66,-708.78,1084.92,definitive
NO 15/9-F-10,2950.00,2514.17,-713.45,1091.83,definitive
NO 15/9-F-10,2960.00,2519.59,-718.13,1098.80,definitive
NO 15/9-F-10,2970.00,2524.91,-722.83,1105.84,definitive
NO 15/9-F-10,2980.00,2530.09,-727.54,1112.98,definitive
NO 15/9-F-10,2990.00,2535.14,-732.26,1120.20,definitive
NO 15/9-F-10,3000.00,2540.10,-736.97,1127.49,definitive
NO 15/9-F-10,3010.00,2544.97,-741.68,1134.85,definitive
NO 15/9-F-10,3020.00,2549.70,-746.37,1142.30,definitive
NO 15/9-F-10,3030.00,2554.30,-751.04,1149.85,definitive
NO 15/9-F-10,3040.00,2558.80,-755.72,1157.45,definitive
NO 15/9-F-10,3050.00,2563.17,-760.42,1165.11,definitive
NO 15/9-F-10,3060.00,2567.40,-765.11,1172.86,definitive
NO 15/9-F-10,3070.00,2571.49,-769.82,1180.67,definitive
NO 15/9-F-10,3080.00,2575.48,-774.53,1188.54,definitive
NO 15/9-F-10,3090.00,2579.33,-779.23,1196.47,definitive
NO 15/9-F-10,3100.00,2583.00,-783.94,1204.49,definitive
NO 15/9-F-10,3110.00,2586.53,-788.65,1212.58,definitive
NO 15/9-F-10,3120.00,2589.94,-793.36,1220.71,definitive
NO 15/9-F-10,3130.00,2593.21,-798.08,1228.89,definitive
NO 15/9-F-10,3140.00,2596.35,-802.84,1237.10,definitive
NO 15/9-F-10,3150.00,2599.45,-807.60,1245.33,definitive
NO 15/9-F-10,3160.00,2602.46,-812.36,1253.59,definitive
NO 15/9-F-10,3170.00,2605.38,-817.12,1261.88,definitive
NO 15/9-F-10,3180.00,2608.25,-821.89,1270.18,definitive
NO 15/9-F-10,3190.00,2611.08,-826.67,1278.50,definitive
NO 15/9-F-10,3200.00,2613.82,-831.46,1286.83,definitive
NO 15/9-F-10,3210.00,2616.41,-836.27,1295.20,definitive
NO 15/9-F-10,3220.00,2618.92,-841.10,1303.58,definitive
NO 15/9-F-10,3230.00,2621.32,-845.96,1311.98,definitive
NO 15/9-F-10,3240.00,2623.56,-850.84,1320.42,definitive
NO 15/9-F-10,3250.00,2625.67,-855.72,1328.88,definitive
NO 15/9-F-10,3260.00,2627.72,-860.60,1337.36,definitive
NO 15/9-F-10,3270.00,2629.74,-865.48,1345.85,definitive
NO 15/9-F-10,3280.00,2631.64,-870.36,1354.37,definitive
NO 15/9-F-10,3290.00,2633.38,-875.27,1362.90,definitive
NO 15/9-F-10,3300.00,2635.05,-880.20,1371.43,definitive
NO 15/9-F-10,3310.00,2636.67,-885.14,1379.97,definitive
NO 15/9-F-10,3320.00,2638.15,-890.08,1388.53,definitive
NO 15/9-F-10,3330.00,2639.52,-895.06,1397.09,definitive
NO 15/9-F-10,3340.00,2640.82,-900.10,1405.63,definitive
NO 15/9-F-10,3350.00,2642.01,-905.18,1414.15,definitive
NO 15/9-F-10,3360.00,2643.07,-910.28,1422.69,definitive
NO 15/9-F-10,3370.00,2644.03,-915.39,1431.22,definitive
NO 15/9-F-10,3380.00,2644.94,-920.52,1439.76,definitive
NO 15/9-F-10,3390.00,2645.73,-925.66,1448.30,definitive
NO 15/9-F-10,3400.00,2646.44,-930.79,1456.84,definitive
NO 15/9-F-10,3410.00,2647.18,-935.94,1465.38,definitive
NO 15/9-F-10,3420.00,2647.95,-941.11,1473.90,definitive
NO 15/9-F-10,3430.00,2648.68,-946.33,1482.39,definitive
NO 15/9-F-10,3440.00,2649.38,-951.60,1490.86,definitive
NO 15/9-F-10,3450.00,2650.07,-956.88,1499.32,definitive
NO 15/9-F-10,3460.00,2650.72,-962.17,1507.77,definitive
NO 15/9-F-10,3470.00,2651.36,-967.45,1516.24,definitive
NO 15/9-F-10,3480.00,2652.05,-972.72,1524.71,definitive
NO 15/9-F-10,3490.00,2652.77,-978.04,1533.14,definitive
NO 15/9-F-10,3500.00,2653.50,-983.42,1541.54,definitive
NO 15/9-F-10,3510.00,2654.20,-988.82,1549.92,definitive
NO 15/9-F-10,3520.00,2654.90,-994.22,1558.30,definitive
NO 15/9-F-10,3530.00,2655.64,-999.64,1566.67,definitive
NO 15/9-F-10,3540.00,2656.33,-1005.06,1575.04,definitive
NO 15/9-F-10,3550.00,2657.00,-1010.50,1583.40,definitive
NO 15/9-F-10,3560.00,2657.70,-1015.94,1591.76,definitive
NO 15/9-F-10,3570.00,2658.42,-1021.39,1600.11,definitive
NO 15/9-F-10,3580.00,2659.10,-1026.85,1608.45,definitive
NO 15/9-F-10,3590.00,2659.76,-1032.32,1616.80,definitive
NO 15/9-F-10,3600.00,2660.44,-1037.79,1625.14,definitive
NO 15/9-F-10,3610.00,2661.12,-1043.25,1633.48,definitive
NO 15/9-F-10,3620.00,2661.81,-1048.71,1641.83,definitive
NO 15/9-F-10,3630.00,2662.48,-1054.15,1650.18,definitive
NO 15/9-F-10,3640.00,2663.16,-1059.58,1658.55,definitive
NO 15/9-F-10,3650.00,2663.86,-1065.01,1666.91,definitive
NO 15/9-F-10,3660.00,2664.53,-1070.42,1675.29,definitive
NO 15/9-F-10,3670.00,2665.21,-1075.80,1683.69,definitive
NO 15/9-F-10,3680.00,2665.95,-1081.12,1692.12,definitive
NO 15/9-F-10,3690.00,2666.66,-1086.34,1700.61,definitive
NO 15/9-F-10,3700.00,2667.33,-1091.50,1709.16,definitive
NO 15/9-F-10,3710.00,2668.00,-1096.57,1717.74,definitive
NO 15/9-F-10,3720.00,2668.67,-1101.53,1726.40,definitive
NO 15/9-F-10,3730.00,2669.29,-1106.38,1735.11,definitive
NO 15/9-F-10,3740.00,2669.90,-1111.18,1743.86,definitive
NO 15/9-F-10,3750.00,2670.57,-1115.96,1752.62,definitive
NO 15/9-F-10,3760.00,2671.32,-1120.72,1761.37,definitive
NO 15/9-F-10,3770.00,2672.07,-1125.52,1770.11,definitive
NO 15/9-F-10,3780.00,2672.78,-1130.41,1778.80,definitive
NO 15/9-F-10,3790.00,2673.53,-1135.36,1787.45,definitive
NO 15/9-F-10,3800.00,2674.28,-1140.36,1796.08,definitive
NO 15/9-F-10,3810.00,2675.02,-1145.37,1804.69,definitive
NO 15/9-F-10,3820.00,2675.78,-1150.41,1813.29,definitive
NO 15/9-F-10,3830.00,2676.59,-1155.50,1821.86,definitive
NO 15/9-F-10,3840.00,2677.39,-1160.68,1830.37,definitive
NO 15/9-F-10,3850.00,2678.15,-1165.98,1838.81,definitive
NO 15/9-F-10,3860.00,2678.93,-1171.36,1847.21,definitive
NO 15/9-F-10,3870.00,2679.74,-1176.78,1855.56,definitive
NO 15/9-F-10,3880.00,2680.51,-1182.26,1863.89,definitive
NO 15/9-F-10,3890.00,2681.23,-1187.77,1872.20,definitive
NO 15/9-F-10,3900.00,2681.94,-1193.29,1880.50,definitive
NO 15/9-F-10,3910.00,2682.66,-1198.82,1888.80,definitive
NO 15/9-F-10,3920.00,2683.38,-1204.38,1897.08,definitive
NO 15/9-F-10,3930.00,2684.11,-1209.94,1905.35,definitive
NO 15/9-F-10,3940.00,2684.85,-1215.52,1913.61,definitive
NO 15/9-F-10,3950.00,2685.60,-1221.12,1921.86,definitive
NO 15/9-F-10,3960.00,2686.35,-1226.74,1930.09,definitive
NO 15/9-F-10,3970.00,2687.13,-1232.39,1938.30,definitive
NO 15/9-F-10,3980.00,2687.94,-1238.07,1946.49,definitive
NO 15/9-F-10,3990.00,2688.71,-1243.79,1954.65,definitive
NO 15/9-F-10,4000.00,2689.42,-1249.56,1962.78,definitive
NO 15/9-F-10,4010.00,2690.14,-1255.33,1970.91,definitive
NO 15/9-F-10,4020.00,2690.92,-1261.10,1979.04,definitive
NO 15/9-F-10,4030.00,2691.69,-1266.89,1987.15,definitive
NO 15/9-F-10,4040.00,2692.47,-1272.70,1995.25,definitive
NO 15/9-F-10,4050.00,2693.28,-1278.58,2003.30,definitive
NO 15/9-F-10,4060.00,2694.09,-1284.53,2011.29,definitive
NO 15/9-F-10,4070.00,2694.80,-1290.55,2019.24,definitive
NO 15/9-F-10,4080.00,2695.42,-1296.58,2027.18,definitive
NO 15/9-F-10,4090.00,2696.04,-1302.44,2035.26,definitive
NO 15/9-F-10,4100.00,2696.66,-1308.01,2043.53,definitive
NO 15/9-F-10,4110.00,2697.28,-1313.33,2051.97,definitive
NO 15/9-F-10,4120.00,2697.91,-1318.38,2060.58,definitive
NO 15/9-F-10,4130.00,2698.58,-1323.12,2069.35,definitive
NO 15/9-F-10,4140.00,2699.24,-1327.59,2078.27,definitive
NO 15/9-F-10,4150.00,2699.87,-1331.79,2087.32,definitive
NO 15/9-F-10,4160.00,2700.54,-1335.79,2096.46,definitive
NO 15/9-F-10,4170.00,2701.30,-1339.70,2105.62,definitive
NO 15/9-F-10,4180.00,2702.11,-1343.68,2114.76,definitive
NO 15/9-F-10,4190.00,2702.93,-1347.80,2123.83,definitive
NO 15/9-F-10,4200.00,2703.74,-1352.14,2132.80,definitive
NO 15/9-F-10,4210.00,2704.49,-1356.75,2141.64,definitive
NO 15/9-F-10,4220.00,2705.20,-1361.57,2150.37,definitive
NO 15/9-F-10,4230.00,2705.91,-1366.50,2159.03,definitive
NO 15/9-F-10,4240.00,2706.66,-1371.53,2167.64,definitive
NO 15/9-F-10,4250.00,2707.41,-1376.74,2176.14,definitive
NO 15/9-F-10,4260.00,2708.18,-1382.16,2184.50,definitive
NO 15/9-F-10,4270.00,2708.97,-1387.77,2192.74,definitive
NO 15/9-F-10,4280.00,2709.77,-1393.57,2200.83,definitive
NO 15/9-F-10,4290.00,2710.53,-1399.56,2208.80,definitive
NO 15/9-F-10,4300.00,2711.25,-1405.70,2216.66,definitive
NO 15/9-F-10,4310.00,2711.98,-1411.93,2224.44,definitive
NO 15/9-F-10,4320.00,2712.70,-1418.27,2232.14,definitive
NO 15/9-F-10,4330.00,2713.36,-1424.70,2239.76,definitive
NO 15/9-F-10,4340.00,2714.01,-1431.17,2247.35,definitive
NO 15/9-F-10,4350.00,2714.71,-1437.66,2254.93,definitive
NO 15/9-F-10,4360.00,2715.42,-1444.15,2262.50,definitive
NO 15/9-F-10,4370.00,2716.10,-1450.64,2270.07,definitive
NO 15/9-F-10,4380.00,2716.78,-1457.14,2277.64,definitive
NO 15/9-F-10,4390.00,2717.50,-1463.62,2285.21,definitive
NO 15/9-F-10,4400.00,2718.23,-1470.10,2292.79,definitive
NO 15/9-F-10,4410.00,2718.93,-1476.57,2300.38,definitive
NO 15/9-F-10,4420.00,2719.64,-1483.06,2307.95,definitive
NO 15/9-F-10,4430.00,2720.34,-1489.55,2315.52,definitive
NO 15/9-F-10,4440.00,2721.03,-1496.03,2323.10,definitive
NO 15/9-F-10,4450.00,2721.71,-1502.51,2330.68,definitive
NO 15/9-F-10,4460.00,2722.40,-1509.00,2338.26,definitive
NO 15/9-F-10,4470.00,2723.08,-1515.49,2345.82,definitive
NO 15/9-F-10,4480.00,2723.75,-1521.99,2353.39,definitive
NO 15/9-F-10,4490.00,2724.40,-1528.50,2360.95,definitive
NO 15/9-F-10,4500.00,2725.00,-1535.04,2368.49,definitive
NO 15/9-F-10,4510.00,2725.55,-1541.58,2376.02,definitive
NO 15/9-F-10,4520.00,2726.04,-1548.13,2383.56,definitive
NO 15/9-F-10,4530.00,2726.43,-1554.69,2391.09,definitive
NO 15/9-F-10,4540.00,2726.78,-1561.26,2398.62,definitive
NO 15/9-F-10,4550.00,2727.12,-1567.81,2406.16,definitive
NO 15/9-F-10,4560.00,2727.56,-1574.33,2413.73,definitive
NO 15/9-F-10,4570.00,2728.20,-1580.78,2421.34,definitive
NO 15/9-F-10,4580.00,2728.93,-1587.19,2428.97,definitive
NO 15/9-F-10,4590.00,2729.65,-1593.63,2436.59,definitive
NO 15/9-F-10,4600.00,2730.38,-1600.09,2444.18,definitive
NO 15/9-F-10,4610.00,2731.12,-1606.57,2451.76,definitive
NO 15/9-F-10,4620.00,2731.85,-1613.08,2459.31,definitive
NO 15/9-F-10,4630.00,2732.54,-1619.60,2466.85,definitive
NO 15/9-F-10,4640.00,2733.25,-1626.15,2474.38,definitive
NO 15/9-F-10,4650.00,2734.01,-1632.70,2481.89,definitive
NO 15/9-F-10,4660.00,2734.75,-1639.27,2489.38,definitive
NO 15/9-F-10,4670.00,2735.48,-1645.85,2496.88,definitive
NO 15/9-F-10,4680.00,2736.24,-1652.42,2504.37,definitive
NO 15/9-F-10,4690.00,2737.06,-1658.98,2511.86,definitive
NO 15/9-F-10,4700.00,2737.94,-1665.54,2519.36,definitive
NO 15/9-F-10,4710.00,2738.93,-1672.06,2526.87,definitive
NO 15/9-F-10,4720.00,2740.05,-1678.53,2534.41,definitive
NO 15/9-F-10,4730.00,2741.27,-1684.95,2541.97,definitive
NO 15/9-F-10,4740.00,2742.51,-1691.36,2549.55,definitive
NO 15/9-F-10,4750.00,2743.79,-1697.74,2557.13,definitive
NO 15/9-F-10,4760.00,2745.12,-1704.10,2564.73,definitive
NO 15/9-F-10,4764.09,2745.68,-1706.70,2567.84,definitive
NO 15/9-F-10,4777.63,2747.67,-1715.30,2578.09,definitive
NO 15/9-F-10,4817.95,2755.27,-1740.65,2608.49,definitive
NO 15/9-F-10,4858.43,2765.41,-1765.51,2638.75,definitive
NO 15/9-F-10,4894.35,2776.81,-1787.07,2665.10,definitive
NO 15/9-F-10,4936.10,2793.22,-1811.32,2694.82,definitive
NO 15/9-F-10,4977.55,2813.07,-1834.67,2722.69,definitive
NO 15/9-F-10,5017.91,2835.26,-1856.77,2748.12,definitive
NO 15/9-F-10,5058.28,2858.67,-1878.58,2772.72,definitive
NO 15/9-F-10,5098.60,2882.11,-1900.46,2797.15,definitive
NO 15/9-F-10,5138.97,2905.51,-1922.55,2821.51,definitive
NO 15/9-F-10,5179.34,2928.93,-1944.51,2845.96,definitive
NO 15/9-F-10,5219.44,2952.15,-1965.94,2870.65,definitive
NO 15/9-F-10,5259.72,2975.60,-1987.37,2895.40,definitive
NO 15/9-F-10,5300.07,2999.10,-2008.72,2920.28,definitive
NO 15/9-F-10,5331.00,3017.01,-2024.97,2939.55,definitive
NO 15/9-F-11 T2,145.90,145.90,4.62,-0.94,definitive
NO 15/9-F-11 T2,150.00,150.00,4.62,-0.94,definitive
NO 15/9-F-11 T2,160.00,160.00,4.60,-0.96,definitive
NO 15/9-F-11 T2,170.00,170.00,4.58,-0.98,definitive
NO 15/9-F-11 T2,180.00,180.00,4.56,-1.01,definitive
NO 15/9-F-11 T2,190.00,190.00,4.53,-1.04,definitive
NO 15/9-F-11 T2,200.00,200.00,4.51,-1.07,definitive
NO 15/9-F-11 T2,210.00,210.00,4.48,-1.11,definitive
NO 15/9-F-11 T2,220.00,220.00,4.46,-1.15,definitive
NO 15/9-F-11 T2,230.00,230.00,4.43,-1.21,definitive
NO 15/9-F-11 T2,240.00,240.00,4.40,-1.29,definitive
NO 15/9-F-11 T2,250.00,250.00,4.39,-1.41,definitive
NO 15/9-F-11 T2,260.00,260.00,4.42,-1.59,definitive
NO 15/9-F-11 T2,270.00,269.99,4.48,-1.78,definitive
NO 15/9-F-11 T2,280.00,279.99,4.55,-1.97,definitive
NO 15/9-F-11 T2,290.00,289.99,4.63,-2.17,definitive
NO 15/9-F-11 T2,300.00,299.99,4.71,-2.37,definitive
NO 15/9-F-11 T2,310.00,309.99,4.79,-2.56,definitive
NO 15/9-F-11 T2,320.00,319.98,4.88,-2.75,definitive
NO 15/9-F-11 T2,330.00,329.98,4.95,-2.93,definitive
NO 15/9-F-11 T2,340.00,339.98,5.02,-3.11,definitive
NO 15/9-F-11 T2,350.00,349.98,5.08,-3.29,definitive
NO 15/9-F-11 T2,360.00,359.98,5.14,-3.47,definitive
NO 15/9-F-11 T2,370.00,369.97,5.20,-3.65,definitive
NO 15/9-F-11 T2,380.00,379.97,5.26,-3.84,definitive
NO 15/9-F-11 T2,390.00,389.97,5.34,-4.04,definitive
NO 15/9-F-11 T2,400.00,399.97,5.47,-4.27,definitive
NO 15/9-F-11 T2,410.00,409.96,5.65,-4.53,definitive
NO 15/9-F-11 T2,420.00,419.96,5.84,-4.80,definitive
NO 15/9-F-11 T2,430.00,429.95,6.04,-5.07,definitive
NO 15/9-F-11 T2,440.00,439.94,6.24,-5.34,definitive
NO 15/9-F-11 T2,450.00,449.94,6.45,-5.62,definitive
NO 15/9-F-11 T2,460.00,459.93,6.66,-5.90,definitive
NO 15/9-F-11 T2,470.00,469.93,6.88,-6.18,definitive
NO 15/9-F-11 T2,480.00,479.92,7.10,-6.46,definitive
NO 15/9-F-11 T2,490.00,489.91,7.32,-6.74,definitive
NO 15/9-F-11 T2,500.00,499.91,7.54,-7.02,definitive
NO 15/9-F-11 T2,510.00,509.90,7.78,-7.31,definitive
NO 15/9-F-11 T2,520.00,519.89,8.01,-7.59,definitive
NO 15/9-F-11 T2,530.00,529.89,8.24,-7.88,definitive
NO 15/9-F-11 T2,540.00,539.88,8.48,-8.16,definitive
NO 15/9-F-11 T2,550.00,549.87,8.71,-8.45,definitive
NO 15/9-F-11 T2,560.00,559.87,8.95,-8.74,definitive
NO 15/9-F-11 T2,570.00,569.86,9.18,-9.02,definitive
NO 15/9-F-11 T2,580.00,579.85,9.42,-9.31,definitive
NO 15/9-F-11 T2,590.00,589.85,9.66,-9.60,definitive
NO 15/9-F-11 T2,600.00,599.84,9.90,-9.90,definitive
NO 15/9-F-11 T2,610.00,609.83,10.13,-10.19,definitive
NO 15/9-F-11 T2,620.00,619.82,10.36,-10.48,definitive
NO 15/9-F-11 T2,630.00,629.82,10.57,-10.78,definitive
NO 15/9-F-11 T2,640.00,639.81,10.70,-11.07,definitive
NO 15/9-F-11 T2,650.00,649.81,10.75,-11.35,definitive
NO 15/9-F-11 T2,660.00,659.80,10.77,-11.64,definitive
NO 15/9-F-11 T2,670.00,669.80,10.80,-11.94,definitive
NO 15/9-F-11 T2,680.00,679.79,10.80,-12.28,definitive
NO 15/9-F-11 T2,690.00,689.79,10.74,-12.67,definitive
NO 15/9-F-11 T2,700.00,699.78,10.65,-13.11,definitive
NO 15/9-F-11 T2,710.00,709.76,10.50,-13.61,definitive
NO 15/9-F-11 T2,720.00,719.74,10.27,-14.19,definitive
NO 15/9-F-11 T2,730.00,729.71,9.93,-14.87,definitive
NO 15/9-F-11 T2,740.00,739.67,9.50,-15.63,definitive
NO 15/9-F-11 T2,750.00,749.63,8.98,-16.48,definitive
NO 15/9-F-11 T2,760.00,759.56,8.36,-17.42,definitive
